Crop,Rice_Variety,Sowing,Harvesting,SowingRate,Nitrogen,pH,Clay,CEC,Avg_Temperature,Avg_Irradiation,Soil_Moisture,Precipitation
Riso,Indica,2022-04-07,2022-08-08,140.3264468110975,51.10312644286472,5.781605897785353,17.50224847562073,39.80156059400002,29.91624342961228,23.6184382329483,19.036938843817246,232.35954970452272
Riso,Basmati,2022-04-25,2022-09-27,107.86552341761808,91.61539981797615,6.744827283131993,15.30950829988422,13.145492212044314,21.63616204138276,19.77109817693926,23.90173026413939,509.92790623355734
Riso,Japonica,2022-03-28,2022-07-19,187.94894879294822,98.13441516353237,7.06264371149461,24.560127473796285,6.884068371796068,26.91777639141982,24.945642566845248,27.982916260828652,502.84368522821103
Riso,Indica,2022-04-23,2022-08-24,126.06694656478537,51.91922768230567,6.656596798840721,44.85856172610535,11.6456365183572,26.742935737000245,21.79171699537993,15.138202319987187,289.72959113416675
Riso,Indica,2022-03-16,2022-07-12,145.22634333367864,75.98132087450342,5.79392541917642,33.50388699971457,6.363524622196248,29.799554473582784,15.740749072104478,32.249134558528624,262.30363166655656
Riso,Indica,2022-04-07,2022-07-27,188.77665331574565,126.0289823122135,7.122247539866942,33.10828166846903,18.713381311601008,29.856007339528006,24.928321316819755,19.079210219104436,274.1434943596943
Riso,Basmati,2022-04-10,2022-08-20,154.90855950967904,63.7109705728999,6.771909414327457,54.806409970332616,33.08406245579635,26.866786117241297,19.078942367801904,29.871155797382606,260.6169478947551
Riso,Japonica,2022-04-30,2022-09-05,94.02776488500369,103.53101314525917,6.276331412253991,55.30032816593274,16.94355574152022,22.43614791982194,17.874025338454825,14.74849152098121,565.8249173220559
Riso,Indica,2022-03-23,2022-07-26,192.779854833617,71.52018720172376,6.848260591072126,55.91288688241136,20.54641924074283,27.985558381305992,20.578791835778855,30.64352977619051,317.8895914417512
Riso,Arborio,2022-05-18,2022-09-26,155.32496636857013,51.212077464389324,6.0198099584856655,29.124513443176227,28.645537074860357,21.07029134211038,18.043075918208643,13.845642184313853,350.8580913124781
Riso,Indica,2022-03-30,2022-07-29,120.18867375885034,74.12014575995414,6.190384416988421,46.09751157326678,22.811292452445805,27.806993041716286,15.864575071201523,22.760694888099508,304.14328649086383
Riso,Indica,2022-04-08,2022-08-10,96.71264871960648,147.5873754910054,7.33497168626398,27.22349315734663,35.15059901074635,29.101961241446965,15.014283430791767,17.416182212166305,774.7011826691019
Riso,Basmati,2022-04-06,2022-09-03,175.28302271243552,130.15371118829896,6.081009011342841,23.57744248835024,35.31124862660148,23.828333947684353,19.495833529202624,32.45125748284548,712.7704778911012
Riso,Basmati,2022-04-18,2022-08-30,154.40873071142164,145.95766443210334,6.439976536315873,23.308460580631614,5.346874342190377,26.306352949830803,23.368634222265925,17.861050135206238,338.29690241091254
Riso,Japonica,2022-04-05,2022-08-04,144.0153310371586,98.78540439263625,7.280282274792029,30.394842938861732,32.23162072691197,24.301427320968262,20.723151856300767,36.45151919186189,396.53977635327556
Riso,Arborio,2022-03-27,2022-07-29,187.2671099661149,60.97361986775035,6.9154427005350545,34.348092890091976,21.125676008458587,24.377650549881285,24.99207298943441,36.754606342198386,325.9357053829983
Riso,Basmati,2022-04-25,2022-09-22,174.6316653469437,104.7959488973693,5.6244064523294055,52.392712697478075,39.60941894562821,23.1037088910812,17.868466456472,15.893239456683576,495.12557567649424
Riso,Indica,2022-04-01,2022-08-06,98.20098556793013,95.4377334559961,5.7946060885579405,20.395099206272043,21.91312265564023,27.621296204503246,17.804550647600554,28.415378350231727,211.76631948455216
Riso,Japonica,2022-04-23,2022-08-09,117.40664813546579,134.4357082739616,5.515683181543833,48.07166313277024,39.541358088590414,29.361765641665052,16.59749460233944,12.63152925159893,602.8208053380774
Riso,Indica,2022-03-26,2022-07-20,109.81869677773588,59.80825807842446,6.761843580458327,38.91547113851874,31.40992764220078,29.407508592344612,16.640635882653353,21.746112988048875,513.894889890585
Riso,Indica,2022-04-04,2022-08-22,169.27355510872124,98.82411370217781,6.395346850820837,27.95754042041966,13.70117096146572,21.747812848749337,17.85186596010048,31.399651885038168,739.183356980662
Riso,Basmati,2022-04-07,2022-08-16,84.02389216829353,65.00486646939842,5.768549701804551,37.17688130397711,23.84382427504352,28.747436496565662,22.92840045273527,29.782697405497487,298.63561059704847
Riso,Japonica,2022-03-30,2022-07-23,148.386762184558,82.467592689006,7.415868242113541,28.49739313996602,39.7247473817504,27.374314414271222,24.05756790636448,28.74102008219824,682.465547636679
Riso,Arborio,2022-05-17,2022-09-30,171.49504228888287,123.73570773877996,6.55931944789124,41.823687985723765,35.01357127131733,22.528374006902894,24.75087169707681,18.476225909873307,675.1766086800294
Riso,Arborio,2022-04-25,2022-09-02,185.21187641140995,97.60181293687666,5.983786588225779,34.52297652848599,8.407841282692738,20.672846129215145,17.32289654096453,21.34074848303206,276.30871353013214
Riso,Basmati,2022-05-10,2022-09-29,121.0498098459089,87.58882851457693,6.501207142309415,22.398248808549543,29.723019888349864,22.67997266884378,23.81297545614092,13.088384341008584,439.13553448647656
Riso,Basmati,2022-04-02,2022-08-15,178.55087656064154,89.44762785700354,6.859240665470216,20.24623835500635,17.095285505478458,29.122082367815256,18.282550892773372,31.57068461300803,302.0915846867101
Riso,Japonica,2022-04-11,2022-08-03,93.27580843462486,95.94467684059866,5.652478435947129,39.601305693245855,5.244379165812184,26.33178674895772,16.128405445168845,25.116663903738207,352.8323002745293
Riso,Arborio,2022-04-05,2022-08-11,181.5742750081422,128.50165438370567,6.049407630095784,55.608586497874654,19.121833915944986,27.210546608978717,23.700249255201655,31.262968970369638,357.9477048983266
Riso,Arborio,2022-05-04,2022-09-06,95.29863947983789,139.20846889402344,7.113930981767988,30.478095895095848,13.216404760373996,22.57152351109096,21.361056346436186,17.468305743906182,533.7418364154637
Riso,Arborio,2022-04-25,2022-08-28,127.67447486724407,145.53346865039282,6.419329740805322,47.985004825018045,33.660424468216505,27.193881555748202,16.647308960810616,19.733146859051985,446.84655905627926
Riso,Indica,2022-04-25,2022-09-19,175.67544389354643,128.6903386255295,6.59315428406459,44.63976097228951,16.806571309601793,20.28121506277924,19.298312575130026,20.02646011780344,768.6396824037832
Riso,Arborio,2022-05-16,2022-09-10,97.99009128185286,81.54068957480128,6.365632004418939,56.919971143926645,33.9633292883836,23.753213457730137,17.87257694877068,10.772272292416487,275.8220851682031
Riso,Indica,2022-04-14,2022-08-21,107.51016742791698,118.81347060865421,5.58779988528601,51.94414577846134,5.020927859217836,26.267533485423314,22.36794568710197,20.231436184918707,784.2152809101193
Riso,Japonica,2022-03-29,2022-08-05,166.67030820716795,93.7603124055392,5.831499559640312,40.49723665074583,15.77367025091417,21.4609656554132,19.53416230624268,34.099137205541005,338.38318412855836
Riso,Indica,2022-03-10,2022-07-20,166.40438438552894,75.46706220460511,6.391083277483782,44.56637242053483,13.440782500771668,28.230035744469347,24.89279945106385,36.91895487249215,663.7243618291118
Riso,Japonica,2022-04-09,2022-08-09,156.93771594623567,134.08715794259226,5.918370930815856,55.42739099628157,13.174857637401384,22.350312988119185,15.54744982259595,25.546549469077824,403.3819557036928
Riso,Arborio,2022-04-17,2022-08-10,163.273813336052,53.8426348962325,5.599958057319357,32.978345306412066,7.386531691791195,26.522811128184465,18.550152661362468,23.665050856576606,285.8488372503883
Riso,Arborio,2022-05-18,2022-09-29,145.12693320171155,140.17619921354236,7.187299328103648,29.70576176359998,11.54934946436756,24.051971425753297,19.819001671099773,10.924738560981108,714.7335111477439
Riso,Japonica,2022-03-22,2022-07-23,110.21588706883433,96.1477464624734,7.462385058328231,15.486498763583835,24.444234945996694,25.96043595477647,20.0313355474832,36.37613012756148,385.3165395418779
Riso,Basmati,2022-05-27,2022-10-15,121.48351922047033,113.72014768082803,7.086285747993479,52.19479833861589,15.197637549321056,21.07450552628908,18.15935822385637,10.390306402776181,595.3132425361052
Riso,Japonica,2022-03-31,2022-07-30,101.79172601617108,115.93539222057827,7.207569843409334,51.04413151815142,19.60881738152018,20.169127999216073,22.292402490975682,38.34250240630635,539.8662110519759
Riso,Basmati,2022-04-07,2022-08-20,189.0140673600354,139.51177407065364,5.983954260634091,19.700453314506813,18.190340812151597,29.09564427380301,23.747470734889745,24.67648746064272,483.0537856345246
Riso,Indica,2022-04-17,2022-08-31,150.00701537193447,113.66696821672073,7.421253951026399,40.95858215097151,35.65667237499631,22.69630008767183,24.38719301977863,20.2580348072418,497.49168358912345
Riso,Indica,2022-03-07,2022-07-10,128.1021700116368,111.39335847600617,5.8938514089068565,35.87917641750993,36.68546496536804,28.19677002780459,23.05093376799526,37.7265530452798,639.3427484553725
Riso,Indica,2022-04-16,2022-08-16,135.4406964372959,56.665204056068994,7.402859620723665,20.341909297910014,22.2534940079551,29.993503004722,23.505801973065992,10.731729793302902,252.66374847406433
Riso,Arborio,2022-04-27,2022-08-31,193.67400075341783,101.8408021945204,7.489638587931902,59.12557021773256,16.555458261046155,22.11431257998911,20.505453006199957,27.442746846072612,600.9083971747431
Riso,Indica,2022-04-08,2022-08-10,98.40216837392963,65.01690008170416,6.923445611492097,24.661314935850996,8.738024640082728,22.651707411833556,23.258882264268145,26.46797573498013,737.4872608391472
Riso,Basmati,2022-04-20,2022-08-31,150.34757984201565,123.74337687214856,7.462287463583644,18.025538104075252,38.36910077837332,26.628597876346657,18.035039091479522,16.579612036341462,234.6729182119185
Riso,Indica,2022-03-25,2022-07-24,140.70664146613592,101.22219208126745,6.639079559134207,41.76813207758593,7.107943071510411,29.654486346006212,18.984787621092146,22.866622940506318,284.39200354020005
Riso,Japonica,2022-03-23,2022-07-15,153.37450825215774,118.02277792083532,6.0190835663521804,48.24900047098647,15.417759714889815,29.158143481907437,18.169130138185444,29.567920178313106,629.9791620212188
Riso,Japonica,2022-03-31,2022-07-21,82.17322205850085,54.16729006023843,6.373991771331242,16.459955072123414,15.432317040950146,25.028755200655848,19.673873354479255,31.813935906457825,462.3689889467705
Riso,Arborio,2022-05-12,2022-08-30,184.6548690732982,58.479201604580325,6.687121870757572,44.64229374271599,16.21404501490752,27.95110282526725,17.855796162386362,10.021505761197393,442.12917248821304
Riso,Japonica,2022-03-21,2022-07-20,191.8541938980335,121.63233880626822,5.64616312405403,38.95313441781545,10.750039514534325,21.35745853099901,24.61611442254447,38.10560290273046,282.17998072654154
Riso,Basmati,2022-04-18,2022-09-01,147.81598203070507,57.208433599867334,6.744686529234492,19.646925399377178,32.4106500823294,29.77438184204012,18.128446280056682,14.935761171784371,504.06202443067286
Riso,Indica,2022-04-08,2022-08-12,163.5980988652271,57.12567277652586,7.4623556735245895,22.76357446258629,9.287425168809623,29.643532340359865,15.980445381109398,17.007413026670775,275.9271867178263
Riso,Arborio,2022-04-28,2022-09-09,190.69992574127548,51.210847523488745,5.880215299567455,40.558843379223624,27.2217330703607,21.63728957879171,20.268171660504134,17.904203370815445,485.97227378632425
Riso,Indica,2022-04-25,2022-09-03,164.86863611760782,145.65013982994802,7.085190232576767,28.336092608097978,9.334610934703612,22.994231248031067,15.570990784451764,11.134604096561059,658.169179376994
Riso,Indica,2022-04-26,2022-09-02,98.30468514971136,123.75083594590069,7.3157975875592385,57.224207789309226,7.468747315753479,21.001549975067668,16.105431663085806,13.691563707709747,354.9586147322981
Riso,Basmati,2022-03-24,2022-08-16,149.15460322001758,85.32514085020642,7.387403185640442,51.84331032678229,36.83003262900568,22.717175988981797,17.193893891962464,39.59049768832486,488.4717009078364
Riso,Japonica,2022-04-12,2022-08-10,152.8058055659427,79.65355812876552,7.420271208810894,59.260524293114834,11.654506821154698,28.159557894152066,19.643502498821416,19.456502121318582,795.2095816381014
Riso,Japonica,2022-04-28,2022-08-30,130.89568055628632,84.97032297458495,6.542919277442944,26.685187752768627,33.74375540958965,23.783156071652595,19.332509323090278,13.459032710171481,611.9902540124224
Riso,Indica,2022-04-28,2022-09-03,168.37330827496675,127.46535311811819,7.454615815983008,58.63756347590897,24.062080488749753,20.883969671467582,22.996918620027913,13.2097378352387,704.8140627831192
Riso,Arborio,2022-04-15,2022-08-15,192.12404177228177,116.13706110704143,7.014620414268878,34.4055241406201,7.724978186306936,23.422255247789046,22.394746538841133,31.583799030099158,448.9085639363275
Riso,Japonica,2022-03-24,2022-07-15,191.06822154881314,68.51955678674679,5.823342872473924,30.638345789118958,38.440686700332364,29.8138333424128,19.26318293990701,35.637059920979226,660.7165538755132
Riso,Arborio,2022-05-06,2022-09-05,134.10072456849585,67.41093353340844,6.45380021293594,17.265728713620895,13.643640844716238,26.29683595259203,18.3370420757563,17.708568985254097,224.30550376479312
Riso,Japonica,2022-04-23,2022-08-23,93.58856550089064,59.83956497133973,6.936662350744008,17.374436603682117,35.08758708734123,24.161609464061577,18.164687840614985,10.627285370057049,273.746709525347
Riso,Arborio,2022-05-12,2022-09-18,198.18094387548015,116.03027197013381,5.9946806316381664,46.14050651759946,10.908350202459747,21.6653851349727,22.739950872940092,16.692700553360673,321.8423557520373
Riso,Basmati,2022-04-24,2022-09-05,180.6677703735121,126.43726622217359,6.781230367097775,35.60680474953126,34.88800087496485,29.861767972836947,15.520724062212697,11.69547072390272,441.1711547691317
Riso,Arborio,2022-05-02,2022-09-01,94.95952174439202,76.5046428325004,6.833200958093238,25.193473171624756,5.4630084516852895,28.208490092631287,15.128216495106058,13.101848098901245,707.4469269954579
Riso,Basmati,2022-04-20,2022-09-11,190.50102591408466,52.09449610309128,5.8253994876171316,42.628663784635464,22.912315979931822,22.814773024509194,22.95544391926648,22.94524359542927,407.7596304727583
Riso,Basmati,2022-05-06,2022-10-01,184.3875634474554,58.217166747642736,6.630170624905513,26.378615321255005,31.930490279754487,20.700686957211893,19.771463759890494,16.897551125848977,592.7727161092778
Riso,Arborio,2022-04-28,2022-09-09,142.26056685512864,146.78600348450306,7.043253821957215,40.99342894549902,37.717843112247415,20.56625557377558,16.30881138553576,25.478376355762702,625.58857688209
Riso,Basmati,2022-04-30,2022-09-21,150.9530522893915,79.54447774774202,6.497791329071884,31.164393614221066,36.82207476722705,21.20378149505534,17.355659345945014,17.60481259771571,551.7094124530049
Riso,Indica,2022-03-10,2022-07-16,127.88032446441562,126.92231478381336,5.524206233552215,52.05985019753186,33.686870434167574,25.807685836144216,24.325039530973825,38.21611903308843,414.3451809020817
Riso,Basmati,2022-03-16,2022-07-30,86.57139665864376,112.46635688542638,5.518076938158584,51.93132723450507,36.086697238145646,29.287634212054925,23.59502975624898,37.17831903778794,546.2320050281267
Riso,Japonica,2022-04-08,2022-08-06,120.22366899750811,88.19396396528958,6.214058687940025,36.48076791550806,11.972689004297678,24.967434280059845,22.097850502239726,27.00418315031398,405.35935567384774
Riso,Arborio,2022-04-22,2022-08-18,176.34241383176138,70.56872621955551,7.3523881368635635,30.7868599200757,14.946450349910506,28.429454824561972,19.822252303373265,20.632719759621587,250.32424313120725
Riso,Indica,2022-04-15,2022-09-01,80.55584276055234,62.138641815940645,5.957353559207218,31.315190845159254,15.113898372237047,24.458866198598077,20.203236261913858,21.434406461042066,795.6823869116087
Riso,Arborio,2022-04-17,2022-08-16,120.0199006029373,111.50129680388666,6.7687273777433745,51.25715365506981,18.196887585059457,27.08583545767825,24.752445352839587,22.35556849433491,276.30947217950654
Riso,Japonica,2022-03-27,2022-07-16,127.7802432309132,127.4633780637788,5.944151741386641,29.76807672589254,18.766223463481605,27.31872737286501,24.65770443884287,31.827379664048323,243.4090303016344
Riso,Japonica,2022-04-23,2022-09-01,144.48747235255075,114.39042535411306,6.143339979319097,24.40767181680807,24.059436362913644,21.739637059033388,17.15269045785834,23.549169865565137,727.1184495242935
Riso,Japonica,2022-04-02,2022-07-25,190.38267396953125,103.03021332491583,7.196084179202968,18.810975384388808,10.595791717825449,23.61216058975812,23.111045663053183,35.701898395176926,381.10079653573706
Riso,Basmati,2022-03-22,2022-08-01,121.56151932391535,54.195122343163625,6.957722884539894,36.00119043979838,29.193633232509626,26.37302156538024,16.97242666167017,38.32284357791094,590.1781844441045
Riso,Basmati,2022-04-29,2022-09-24,121.63438422754732,146.84887775943838,5.690798554626421,36.69594445139288,10.864828875657727,20.70696608184366,17.135374778839513,20.078384601368015,397.40343779733973
Riso,Arborio,2022-04-20,2022-08-27,168.50014977316982,129.87141916545744,6.357404041972867,52.84089196813082,15.860796873659163,23.615401877629566,21.760930341645768,26.820834441270403,434.8725624766827
Riso,Arborio,2022-05-01,2022-08-25,134.26615290677685,79.28220367009648,5.558339527290529,24.95574134007288,22.617079571215392,25.347994662811924,19.050010985875485,12.851696104976932,357.26778321007794
Riso,Indica,2022-04-07,2022-08-05,106.95257875279783,147.99703293588504,6.461780293206018,32.14460731507799,32.87541965332171,29.96224493044639,24.3154440710652,16.014071432990768,405.82640347580616
Riso,Indica,2022-04-13,2022-08-18,134.2927419359232,110.18815896363222,6.824868023402136,51.37825825021609,30.881423163355453,24.745335626224406,15.890097348960088,22.403973001304806,446.4202403519258
Riso,Arborio,2022-04-30,2022-08-27,96.90284244557598,108.24226582072464,5.737005247196303,52.06306248370381,27.59370247436828,28.160567571143236,20.11525640809493,16.186081477053364,632.2496414554057
Riso,Basmati,2022-03-29,2022-08-22,101.1664383807468,124.8073179429532,6.077769877818332,32.30749841904457,10.452064120305955,24.320672850666178,24.18521530443121,36.29681472366153,506.9217165408751
Riso,Japonica,2022-04-20,2022-08-20,139.80413272873756,131.17697880901375,6.295673251004314,35.660581047900635,24.14658709654522,27.963907226197087,24.04113660479505,14.748587681772943,766.1391302941862
Riso,Arborio,2022-04-15,2022-08-14,130.27105394054576,115.64786073315027,7.3390620493120995,28.64786508821773,8.06062756299599,25.954148016201085,16.565292134157414,23.669824646592758,225.1282363032653
Riso,Indica,2022-03-27,2022-07-25,189.781508128172,62.80957463662,7.486510030845928,56.96496952886904,18.20771118788278,28.865954415023985,18.666377000964566,28.17097721379627,501.8409935792169
Riso,Basmati,2022-04-07,2022-08-19,123.48726789399598,83.82675059944984,5.5898225979912315,20.338969458371114,19.473078560148572,24.1094255235011,21.191214000466964,30.755917244825334,550.5348732990309
Riso,Arborio,2022-04-21,2022-09-01,149.6706020333652,142.80836403260497,7.022015846990784,57.01872403506615,6.393400380601384,26.043044198214787,16.59394884771402,21.4920810917952,752.1181916445644
Riso,Arborio,2022-03-29,2022-07-29,155.87171455034365,72.46156118438519,6.243448132804686,45.773990332590444,14.589583481449013,26.30018680618827,24.68022172045739,36.07297206174185,229.49511417285655
Riso,Basmati,2022-04-13,2022-08-28,81.57133479060003,87.21670238375134,6.2849163724589605,38.9207468709029,38.447731354327125,24.173829418004733,24.147493287276603,27.049574532337765,544.0997509611295
Riso,Arborio,2022-04-27,2022-09-09,159.62448464200526,93.2076882944196,7.008529946694045,16.469657735302313,38.37714127403913,21.443120436874814,16.669501790344693,23.185233413426552,712.1779571167742
Riso,Basmati,2022-05-15,2022-10-06,101.36431602437017,93.94049896944522,7.336852864290817,36.40182863199037,17.331446898838877,20.935594069123354,16.211554612609856,12.017219021561099,345.15663687154193
Riso,Japonica,2022-04-19,2022-08-25,195.32843809633462,111.29395824945254,7.401857189005097,33.34866472512295,6.508503813191342,20.16671550599633,15.854084828082653,23.94068405335495,725.7754091143624
Riso,Basmati,2022-04-01,2022-08-13,97.83952733037356,144.30758377447074,6.654245172076641,22.254846538880514,11.268322876486355,28.735342642452146,24.09443664036631,34.62207522447191,211.4260455645751
Riso,Basmati,2022-04-22,2022-09-10,129.75489484724284,74.06927118325049,6.214242318601006,44.538432157529556,18.727622770173905,22.364749122386947,16.936238097954607,28.436230546639464,639.4727774802378
Riso,Basmati,2022-04-01,2022-08-23,90.24196016943726,62.150137630091805,7.075098171717558,58.70179083157286,38.172289428923044,22.11506749281768,19.16284928544355,34.96487361187355,759.8679327011918
Riso,Arborio,2022-04-15,2022-08-15,199.6249102215137,69.74704898599373,6.0020027665246,40.29849649790363,9.941967223801473,27.360354004260657,19.48851365652003,24.820350117979167,594.3185969840374
Riso,Arborio,2022-05-07,2022-09-09,140.2634012397491,138.69249002092695,6.628148057667035,47.16389743997756,31.72305452838743,23.200161130873916,20.990110442135673,13.553851152834454,463.41754638826876
Riso,Basmati,2022-05-05,2022-09-22,151.44620207840524,114.5810812655206,6.217156923049746,18.080270365470756,8.803888878114222,25.060446924118366,15.71735343747425,10.409195375076433,226.92860988363083
Riso,Arborio,2022-05-15,2022-10-03,88.0491772866113,78.59067892391602,6.813262147415752,33.79501481176476,39.34401520869469,21.625110652974563,17.26758617400516,19.096586401557737,752.0682879935772
Riso,Indica,2022-03-16,2022-07-13,169.99525644790134,131.5946938968617,5.980797825787014,20.236131832402315,18.356577468819722,29.597457214619695,24.31490386918926,30.939714144933774,482.1777336149449
Riso,Indica,2022-03-17,2022-07-09,105.18867117147029,136.1369996363436,5.883185891469651,42.575812599142964,32.13320886146696,28.515814000172373,24.084101072685694,33.70779711825081,217.3980466015688
Riso,Arborio,2022-04-24,2022-08-13,187.76651473288564,134.6514338690278,7.336478173350875,57.231697119636955,16.990687898389613,28.637896229650032,22.812906474056923,18.872585038609884,613.8926427972572
Riso,Arborio,2022-04-17,2022-08-21,104.61675685784087,141.89265336395545,5.703607365899074,44.77999796122373,26.968410700558305,24.067737485720052,15.194012456182154,24.869617626497416,489.1023521457549
Riso,Basmati,2022-04-09,2022-08-16,102.88252647963999,75.22410201733615,6.511915815469863,18.45613717414897,11.720562965901285,27.623612137071728,18.27006768496102,22.63356713302245,274.6071904654464
Riso,Japonica,2022-04-15,2022-08-18,84.38596014177139,125.50419287462783,5.941705565926018,30.959979224328727,10.110735675393688,21.438761553897802,21.27958735342908,22.315683530542834,328.56308558615575
Riso,Arborio,2022-05-07,2022-09-14,136.64803341319993,96.053949727414,5.577859926651335,39.77985207483832,37.832244884884595,20.0861900259178,17.75190211773476,16.940461396004515,238.69440827350775
Riso,Indica,2022-04-16,2022-08-24,147.78093599151396,134.19985528900617,5.572037636582853,33.14434902599635,37.11765472665517,20.199729325780282,24.095866950537776,14.091133150883751,544.5761238251441
Riso,Basmati,2022-04-29,2022-09-06,87.88503673140228,122.84906771616131,5.850443544211655,52.51398047138275,36.06141290745089,25.866017374045605,21.338894618324417,15.900656746936393,573.2176875512055
Riso,Arborio,2022-05-21,2022-09-25,173.06331400340127,127.64474464997247,7.233540709012001,51.660195211949514,26.89017075583077,24.553949052479407,15.719067173164456,11.659971614900384,503.44537901326663
Riso,Indica,2022-04-18,2022-08-28,134.3946601697633,115.61618376810715,6.064957487954054,42.532395904644964,33.289387392569736,25.1801534890852,24.09005588835703,15.94392225470731,690.2612798015689
Riso,Indica,2022-04-29,2022-09-12,142.9268323193096,67.74287694697068,7.400918341150591,31.805607530971738,7.4162927918981225,20.074631404172194,24.577666581762223,10.276026928761384,716.6052927848082
Riso,Japonica,2022-04-02,2022-07-24,132.89152963258738,104.50269188969384,6.663244585978387,26.490136819345985,16.71761646617377,24.226866196574257,15.777124183917255,28.817752019079347,569.374638009876
Riso,Basmati,2022-04-16,2022-08-31,128.09156730503912,148.46697395245081,6.373228379537532,19.76434431959082,15.979609366500467,27.18068161200861,20.32360234861315,19.491262221630485,207.65388782445834
Riso,Basmati,2022-03-20,2022-08-16,147.15683975698613,143.73880664971188,6.660177669338909,30.97039575689493,27.247586268341465,24.42693701967436,18.033642822141704,39.19434134280726,617.1377934486413
Riso,Japonica,2022-04-23,2022-08-17,98.6288295116855,54.31737357970117,6.533396770452535,33.59276327434738,17.458522071472416,27.322192063122223,18.928390764814026,15.811511523288935,450.79953015221093
Riso,Japonica,2022-04-26,2022-08-23,101.83137565943254,66.48148157294372,7.01755250751465,45.41203162968331,10.197737357528828,22.330189643968346,16.796512179553417,20.374857109287817,539.3344899358322
Riso,Basmati,2022-04-09,2022-08-22,183.41427452162208,63.17287734545619,6.064992131945704,44.617192093390805,25.87634763947403,28.131420044817254,20.780721020124126,20.735234759245998,589.4483612113306
Riso,Basmati,2022-05-08,2022-09-16,193.53385545603592,122.59799099852955,6.206100783200605,18.154866283856563,33.50343722341785,25.884312404534523,24.579793532488907,10.253544881873816,410.14196859624604
Riso,Arborio,2022-04-18,2022-09-02,124.79711795357035,131.7785329856945,7.288188605066502,32.7866691944021,18.37432230609906,22.10763099429906,20.03072600271609,35.17623859118377,750.2591031030765
Riso,Arborio,2022-05-25,2022-09-28,112.48936077722645,71.35113663106719,7.3929130263008105,23.180049024781287,9.62940502844686,22.36720475853833,15.829145813944812,10.959833804329742,280.3849200498687
Riso,Japonica,2022-04-01,2022-07-20,157.2799451886819,100.5852692951829,7.285116454972949,22.056571739256256,11.884086905948806,26.28030464569537,21.200013334774084,38.20539504187724,602.9070843686225
Riso,Arborio,2022-03-22,2022-07-16,129.04810053177158,134.07030280112,6.338895987914627,52.228596738176066,13.31191568092844,28.299395932124433,18.40222994451257,36.762230532808616,202.61574797394826
Riso,Indica,2022-04-19,2022-09-02,83.04636267924138,123.28015447662506,7.060731006013763,16.88618475223159,15.496415754808767,24.15627782029155,23.55925189591298,26.065657482578906,754.7906632431085
Riso,Arborio,2022-04-21,2022-08-23,98.73831168394284,104.22372054918483,6.452671466602197,33.863229415595455,27.49782746772082,22.583004291275923,19.3467814831647,26.307867247338763,267.5024799428549
Riso,Arborio,2022-04-02,2022-07-26,165.91666746168772,109.03476904587728,6.495079704292205,22.56916450949332,26.033091958820165,28.670116069106005,16.928396089422456,29.61333768868469,256.9305380885448
Riso,Indica,2022-04-08,2022-08-06,159.07087302921815,100.836054691628,5.909360218114568,54.56985970553133,29.36279515484637,26.69268291750835,16.911056226911448,21.61150035804661,399.80457983134653
Riso,Japonica,2022-04-01,2022-08-01,83.25151910041802,79.75484513188206,6.682260606517033,40.066823097376584,17.68756945860296,24.480854872830765,22.687641807211605,29.416668501935664,424.1397716234484
Riso,Indica,2022-04-27,2022-08-30,106.63665943195393,106.50219928590161,5.872271795506696,25.412128636958162,33.83991781579924,24.87900195279302,17.6558759830736,11.343051660654606,328.5800433937272
Riso,Arborio,2022-05-09,2022-09-05,107.72897559056857,118.88853020500906,6.163129398134387,37.60922792248694,12.143068140451609,22.042564679363963,22.67233394159223,11.621428820491797,551.0729965562748
Riso,Japonica,2022-04-08,2022-08-02,160.6271292318474,137.33229158608077,7.21006040323987,47.91688618664021,21.416426163135387,26.26802630064844,17.058873107665995,23.716912588586332,465.74845882517815
Riso,Arborio,2022-04-27,2022-09-03,82.3652645305237,113.62913539792481,5.914151618421711,58.11531040137452,33.03285525395006,23.587425105428885,18.216863687013095,26.488669033181047,220.50535342465244
Riso,Indica,2022-03-08,2022-07-06,92.49302983814886,126.1121537043158,5.642316570346866,24.920070191043852,11.305552670641674,29.95645176674349,19.654869724396995,36.634529210074575,391.79123735318035
Riso,Indica,2022-04-23,2022-09-10,175.98993024478273,66.00716349545729,5.638015185225632,54.87817974582053,8.845208980927403,24.801835152618878,24.431958496934506,13.139819017236888,686.2597481439022
Riso,Arborio,2022-04-08,2022-08-14,101.42535944652003,96.15574744197899,7.381569041006216,57.04368513753706,35.928938869079644,24.858856061896134,24.317314247538246,34.679437815816684,613.8209209171212
Riso,Basmati,2022-05-02,2022-09-20,158.32953294222494,50.93316198270933,6.51384087592367,56.23892450394298,17.002538196571855,25.65851787410672,17.06871875422288,16.30142011876209,634.9225121479283
Riso,Basmati,2022-04-03,2022-08-14,108.58193372560719,74.6678864521623,6.318824143634036,43.59364605878594,28.93545437181612,29.167560031187467,18.582190412430727,21.822509455300956,618.8701544501141
Riso,Indica,2022-04-10,2022-08-12,91.93296713112142,122.64617151130048,7.121757162015837,43.341929449561846,5.887201149237847,28.008180998597503,16.493993884537723,19.498073044822387,386.58381282982
